Data Medicao,Dia do Mês,Dia da Semana,Mês,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)"
27/01/2014,27,2,1,"5,2",30,"26,304","23,5","72,708",54
28/01/2014,28,3,1,0,31,"27,296","24,6","60,208",36
29/01/2014,29,4,1,1,"30,5","26,467",23,69,49
30/01/2014,30,5,1,"6,4","30,3","27,308","24,5","64,958",48
31/01/2014,31,6,1,0,"30,6","26,892","22,8","64,833",45
01/02/2014,1,7,2,0,"30,7","26,463","21,6","65,25",44
02/02/2014,2,1,2,"6,2","29,3","25,717","23,5","75,625",58
03/02/2014,3,2,2,"10,6","29,6","25,304","22,1",77,55
04/02/2014,4,3,2,1,"30,8","25,421","21,4","72,5",45
05/02/2014,5,4,2,0,"30,8","25,492","21,1","69,917",39
06/02/2014,6,5,2,"8,6","30,3","25,875","22,1","71,458",47
07/02/2014,7,6,2,33,"28,7","24,838","22,9","81,25",60
08/02/2014,8,7,2,"12,4","30,9","25,9","22,8","73,75",48
09/02/2014,9,1,2,"23,4","28,7","24,8","22,5","78,75",60
10/02/2014,10,2,2,"11,6","30,5","25,821","22,6","73,542",48
11/02/2014,11,3,2,"0,6","31,2","26,696","23,3",69,43
12/02/2014,12,4,2,"0,2","28,4","25,408","22,1","74,042",56
13/02/2014,13,5,2,"2,8","30,8","25,938","21,1","69,292",44
14/02/2014,14,6,2,16,"31,2","26,558","22,3","70,458",50
15/02/2014,15,7,2,0,"31,2","26,513","22,5","69,792",46
16/02/2014,16,1,2,0,"31,2","26,792","22,4","65,583",44
17/02/2014,17,2,2,0,"31,9","26,096","21,7","69,125",41
18/02/2014,18,3,2,0,"31,2","26,488","21,9","65,625",38
19/02/2014,19,4,2,0,"31,8","26,558","21,6","68,292",45
20/02/2014,20,5,2,"12,4","31,5","27,121","23,6","70,083",45
21/02/2014,21,6,2,"0,4","30,4","26,417","23,4","69,208",49
22/02/2014,22,7,2,5,"31,2","26,142","23,3","73,25",43
23/02/2014,23,1,2,"0,8",31,"26,742","23,5","70,792",48
24/02/2014,24,2,2,0,"30,4","26,433","22,7","70,917",51
25/02/2014,25,3,2,0,"31,2","26,313","21,9","66,875",39
26/02/2014,26,4,2,0,"30,7","25,975","21,3","68,958",45
27/02/2014,27,5,2,0,"32,1","26,533","21,1","64,458",30
28/02/2014,28,6,2,0,"31,6",null,"20,7","74,529",41
01/03/2014,1,7,3,null,"31,1","26,392","23,5","70,167",42
02/03/2014,2,1,3,0,"32,1","26,746","22,5","67,458",35
03/03/2014,3,2,3,0,32,"26,996","22,2","67,375",45
04/03/2014,4,3,3,0,"31,6","27,483","23,5","63,958",42
05/03/2014,5,4,3,"0,4","31,2","26,617","22,3","69,583",45
06/03/2014,6,5,3,"39,2","31,2","25,917","21,4","71,25",45
07/03/2014,7,6,3,0,"30,9","26,117","21,7","69,75",44
08/03/2014,8,7,3,"0,4","31,4","26,588","22,1","67,917",41
09/03/2014,9,1,3,3,"31,6","26,696","22,3","69,458",44
10/03/2014,10,2,3,"1,4","30,8","26,567","23,2","71,542",49
11/03/2014,11,3,3,"5,6",31,"25,871","23,5","75,25",50
12/03/2014,12,4,3,"5,4","30,6","25,696","22,5","74,333",47
13/03/2014,13,5,3,"39,2","28,6","24,954","23,6",81,63
14/03/2014,14,6,3,"6,8","28,5","24,992","22,5","78,917",60
15/03/2014,15,7,3,"1,4","30,7","25,967","22,6","72,208",47
16/03/2014,16,1,3,0,"31,1","26,288","22,1","69,625",44
17/03/2014,17,2,3,"35,2","30,7","26,221",23,"73,083",50
18/03/2014,18,3,3,"0,6","31,1","26,704",24,"71,667",45
19/03/2014,19,4,3,"9,4","30,3","25,329","23,5","80,208",58
20/03/2014,20,5,3,"39,6","31,1","26,442","23,1","72,458",50
21/03/2014,21,6,3,"1,2","31,8","27,65","24,6","66,708",47
22/03/2014,22,7,3,"0,2","30,9","26,271","23,4","72,083",50
23/03/2014,23,1,3,"2,4","31,1","26,15","21,9","71,667",47
24/03/2014,24,2,3,0,"31,3","26,313","22,3","69,125",40
25/03/2014,25,3,3,"0,8","31,6","26,425","22,4",68,36
26/03/2014,26,4,3,3,"31,6","26,454","21,8","69,292",42
27/03/2014,27,5,3,0,32,"26,4","21,4","66,083",34
28/03/2014,28,6,3,"5,6","31,4","26,158","22,6","73,042",49
29/03/2014,29,7,3,"1,4",32,"27,95","24,6","62,792",42
30/03/2014,30,1,3,"1,2","31,1","26,929","23,7","71,583",50
31/03/2014,31,2,3,0,"31,8","27,238","23,1","66,542",40
01/04/2014,1,3,4,3,"31,2","26,488","22,4","71,083",44
02/04/2014,2,4,4,5,"31,7","26,971","23,6","68,083",38
03/04/2014,3,5,4,"0,2","31,7","26,842","22,7","70,792",47
04/04/2014,4,6,4,12,"32,1","26,817",23,"71,708",42
05/04/2014,5,7,4,"15,8","30,4","25,858","22,9","78,5",53
06/04/2014,6,1,4,"7,8","32,1","26,979","23,8","73,958",46
07/04/2014,7,2,4,"0,2","32,2","27,163","23,1","70,875",44
08/04/2014,8,3,4,0,"33,6","27,571","23,1","68,417",40
09/04/2014,9,4,4,0,"32,8","27,492","23,4","69,625",40
10/04/2014,10,5,4,8,"32,8","27,471","23,4","70,833",43
11/04/2014,11,6,4,8,"31,7","27,063","23,5","72,5",46
12/04/2014,12,7,4,3,"31,5","27,158","23,9","71,917",47
13/04/2014,13,1,4,"4,8","30,5","25,9","22,6","76,375",54
14/04/2014,14,2,4,"12,4","31,4","26,263","22,7","73,917",44
15/04/2014,15,3,4,"3,4","30,7","26,85",24,"69,375",46
16/04/2014,16,4,4,0,"31,4","26,5","22,7","70,875",44
17/04/2014,17,5,4,"1,4","30,7","26,292","22,8","71,875",44
18/04/2014,18,6,4,"0,2","31,6","26,467","22,4","70,5",46
19/04/2014,19,7,4,0,"31,3","26,738","22,9","69,542",45
20/04/2014,20,1,4,0,"31,3","26,592","22,2","70,292",43
21/04/2014,21,2,4,"0,2","31,9","27,033",23,"69,833",45
22/04/2014,22,3,4,"92,4","30,5","25,654","22,7","77,833",50
23/04/2014,23,4,4,"1,8",31,"26,767","23,7","71,667",48
24/04/2014,24,5,4,0,"30,9","26,65","22,8",69,48
25/04/2014,25,6,4,"0,2","31,9","26,104","21,2","69,333",35
26/04/2014,26,7,4,0,"32,1","26,333","21,7","70,458",40
27/04/2014,27,1,4,0,32,"26,621","22,2","70,458",37
28/04/2014,28,2,4,0,"30,4","25,808","23,5","75,625",51
29/04/2014,29,3,4,"30,2","29,5","25,042","22,6","79,417",58
30/04/2014,30,4,4,"46,6","28,6","24,913","23,6","84,167",64
01/05/2014,1,5,5,"23,6","30,9","26,021","23,2","76,083",47
02/05/2014,2,6,5,"17,6",29,"24,604","23,7","83,542",63
03/05/2014,3,7,5,"33,6","29,5","25,204","22,2","78,458",56
04/05/2014,4,1,5,"0,8",30,"25,163","21,5",77,51
05/05/2014,5,2,5,"11,2","28,6","24,175","22,5","82,833",66
06/05/2014,6,3,5,"13,2","30,2","24,938","21,6","78,542",52
07/05/2014,7,4,5,"24,4","29,6","25,5",23,"76,417",56
08/05/2014,8,5,5,11,"28,8","24,25","22,9","82,5",60
09/05/2014,9,6,5,"12,2","30,2","25,333","21,5","76,542",52
10/05/2014,10,7,5,0,"30,5","25,875","22,2","75,083",51
11/05/2014,11,1,5,0,"30,4","26,013","22,9","73,25",46
12/05/2014,12,2,5,"0,8","29,6","25,546","22,7","74,625",53
13/05/2014,13,3,5,"13,2","28,7","24,688","23,3","83,792",64
14/05/2014,14,4,5,"33,8","29,9","25,138","21,8","78,542",57
15/05/2014,15,5,5,"6,4","30,4","26,154","23,4","76,083",51
16/05/2014,16,6,5,"1,2","30,4","25,742",23,"76,792",51
17/05/2014,17,7,5,"3,4","29,6","25,7","22,8","76,167",53
18/05/2014,18,1,5,"1,2","29,4","25,488",23,"75,167",52
19/05/2014,19,2,5,4,"29,4","25,038","22,5","76,875",54
20/05/2014,20,3,5,"1,2","29,5","25,254","22,1","75,208",55
21/05/2014,21,4,5,10,"28,3","24,846","22,7","79,833",67
22/05/2014,22,5,5,8,"30,6","25,354","22,6","80,458",55
23/05/2014,23,6,5,"7,6","30,5","25,95","23,1","75,417",50
24/05/2014,24,7,5,0,"30,1","25,338",22,"76,375",54
25/05/2014,25,1,5,0,"29,9","24,754","21,4","73,792",45
26/05/2014,26,2,5,"0,2","29,3","24,321","20,3","74,833",50
27/05/2014,27,3,5,"2,2","28,4","23,858","21,6","82,875",59
28/05/2014,28,4,5,20,"28,8","24,454","22,9","83,625",63
29/05/2014,29,5,5,"38,4","29,1","24,875","23,2",78,54
30/05/2014,30,6,5,0,29,"23,983","20,4","75,958",49
31/05/2014,31,7,5,"0,2","29,1","23,992",20,"76,125",48
01/06/2014,1,1,6,1,"29,2","24,746","22,1","73,667",48
02/06/2014,2,2,6,0,"29,3","24,379","20,2","75,625",52
03/06/2014,3,3,6,0,"30,3","24,929","20,4","75,292",50
04/06/2014,4,4,6,0,"30,3","25,417","21,4","73,042",49
05/06/2014,5,5,6,"0,4",29,"24,979","22,5","77,708",55
06/06/2014,6,6,6,30,"29,4","25,6",23,"76,333",58
07/06/2014,7,7,6,"5,4","28,8","25,767","22,2","72,875",58
08/06/2014,8,1,6,"2,8","29,5","25,475","21,9","71,75",52
09/06/2014,9,2,6,"0,2","29,7","24,758","21,3","77,208",53
10/06/2014,10,3,6,"2,8","29,4","25,779","23,5","70,875",52
11/06/2014,11,4,6,"0,4","27,7","23,842","20,5","79,625",60
12/06/2014,12,5,6,5,"29,2","25,392","22,4","75,583",56
13/06/2014,13,6,6,"11,4","28,6","25,242","23,1","74,167",55
14/06/2014,14,7,6,"9,8","27,1","23,546","21,9","83,042",69
15/06/2014,15,1,6,30,"28,7","25,1","22,5","76,208",56
16/06/2014,16,2,6,"1,2",29,"24,663","20,5","75,875",52
17/06/2014,17,3,6,"0,2","29,5","25,429","21,6","72,25",48
18/06/2014,18,4,6,4,"28,8","25,308","22,8","77,167",62
19/06/2014,19,5,6,"2,2","28,6","25,633",24,"68,583",50
20/06/2014,20,6,6,0,"28,5","23,913","20,3","73,5",54
21/06/2014,21,7,6,"0,4","28,5","23,738","19,5",73,44
22/06/2014,22,1,6,"2,6",29,"24,063",21,"78,458",57
23/06/2014,23,2,6,"2,8","27,8","24,796","22,6","74,667",63
24/06/2014,24,3,6,"29,6","27,8","23,788","21,6","81,875",64
25/06/2014,25,4,6,"17,4",27,"23,225","21,8","83,75",66
26/06/2014,26,5,6,"79,6","23,6","22,563","21,6","87,75",86
27/06/2014,27,6,6,35,"29,7","24,525","21,3",78,53
28/06/2014,28,7,6,"1,6","28,5","24,396","21,7","79,167",56
29/06/2014,29,1,6,"26,2","28,7","24,338","22,2","80,25",61
30/06/2014,30,2,6,2,"28,3","23,717",20,"75,333",51
01/07/2014,1,3,7,0,28,"23,575","21,5","79,042",60
02/07/2014,2,4,7,"1,4","26,1","22,633","20,3","86,333",75
03/07/2014,3,5,7,"11,8","28,6","23,9","21,4","77,042",51
04/07/2014,4,6,7,0,"28,2","22,863","19,1","77,417",50
05/07/2014,5,7,7,"0,4","28,5","23,304","19,8","76,375",48
06/07/2014,6,1,7,"9,8","28,4","24,958","21,2","73,625",57
07/07/2014,7,2,7,"0,8",28,"24,696","21,8","72,083",52
08/07/2014,8,3,7,"8,4","29,2","24,675","21,3","77,125",55
09/07/2014,9,4,7,"5,8","28,4","24,596","22,3","70,208",46
10/07/2014,10,5,7,"1,4","28,2","23,308","20,5","74,25",45
11/07/2014,11,6,7,3,"28,8","24,079","20,2","75,625",52
12/07/2014,12,7,7,0,"29,3","25,033","22,3","76,792",55
13/07/2014,13,1,7,"97,2",27,"23,488","21,1","83,167",63
14/07/2014,14,2,7,"9,6","28,6","24,488","21,3","75,542",55
15/07/2014,15,3,7,"0,6","29,1","24,908","21,8","71,333",50
16/07/2014,16,4,7,"8,8","28,9","24,571",22,"75,333",49
17/07/2014,17,5,7,"0,6","27,8","23,304","20,5","81,792",61
18/07/2014,18,6,7,"11,6","28,9","23,825",21,"79,542",56
19/07/2014,19,7,7,"15,6","28,8","24,15","22,1","76,792",52
20/07/2014,20,1,7,"0,2","28,2","23,75","20,1","76,292",55
21/07/2014,21,2,7,"0,2","27,9","24,167","20,3","73,417",56
22/07/2014,22,3,7,"1,8","28,3","25,054","22,6","69,083",53
23/07/2014,23,4,7,"2,2","28,3","24,592",22,"72,875",56
24/07/2014,24,5,7,"24,6",29,"24,725","21,4","73,042",53
25/07/2014,25,6,7,"8,4","27,2","23,383","20,6","81,417",66
26/07/2014,26,7,7,"10,8","28,5","24,208",21,"74,75",52
27/07/2014,27,1,7,0,"29,2","23,721","19,8","77,583",50
28/07/2014,28,2,7,"22,6","28,3","24,679",22,"73,75",56
29/07/2014,29,3,7,"5,4","28,2","23,588","21,7","76,208",51
30/07/2014,30,4,7,1,"27,6","23,425","20,4","75,917",55
31/07/2014,31,5,7,"1,4",25,"22,167","19,9","83,5",73
01/08/2014,1,6,8,5,"28,3","23,325",19,"75,083",48
02/08/2014,2,7,8,0,"28,1","23,613","19,9","75,042",53
03/08/2014,3,1,8,"1,2","28,6","25,083","22,1","70,042",50
04/08/2014,4,2,8,"2,8","29,1","24,688","21,8","73,667",48
05/08/2014,5,3,8,0,"28,7","24,033","20,2","74,75",52
06/08/2014,6,4,8,"0,2","29,4","24,167",21,"75,083",44
07/08/2014,7,5,8,"1,6","28,5","23,721","20,8","74,167",48
08/08/2014,8,6,8,"8,4",28,"23,408","19,9",79,59
09/08/2014,9,7,8,"7,4","27,5","23,438","21,5","80,833",62
10/08/2014,10,1,8,"33,4","26,6","23,421","21,9","83,333",70
11/08/2014,11,2,8,"10,4",28,"24,592","22,3","67,625",47
12/08/2014,12,3,8,"3,6","27,3","22,596",20,"79,75",56
13/08/2014,13,4,8,"10,8","28,5","23,696","19,8","75,292",52
14/08/2014,14,5,8,"0,4","28,2","24,1","21,2","71,708",51
15/08/2014,15,6,8,"0,4","28,5","23,983","20,1","67,583",42
16/08/2014,16,7,8,4,28,"23,096","19,7","75,75",53
17/08/2014,17,1,8,"4,8","27,8","22,958","20,5","78,583",55
18/08/2014,18,2,8,"5,8","26,6","23,067",21,"77,458",54
19/08/2014,19,3,8,"6,2","27,7","22,758","18,6",77,49
20/08/2014,20,4,8,"1,2","26,7","22,342","20,1","81,917",58
21/08/2014,21,5,8,"12,8","25,3","22,1","20,5","85,625",76
22/08/2014,22,6,8,"6,8","27,7","23,167","19,8","74,042",51
23/08/2014,23,7,8,0,28,"23,088","18,9","73,042",48
24/08/2014,24,1,8,"4,8",28,"23,467","20,4","73,5",51
25/08/2014,25,2,8,0,"27,9","23,788","19,9","73,917",55
26/08/2014,26,3,8,"0,6","28,7","24,242","21,2","72,417",50
27/08/2014,27,4,8,6,"28,8","24,325","21,2","74,583",52
28/08/2014,28,5,8,"19,4","28,6",null,"21,9","80,438",62
29/08/2014,29,6,8,null,null,null,null,null,null
30/08/2014,30,7,8,null,null,null,null,null,null
31/08/2014,31,1,8,null,null,null,null,null,null
01/09/2014,1,2,9,null,null,null,null,null,null
02/09/2014,2,3,9,null,null,null,null,null,null
03/09/2014,3,4,9,null,null,null,null,null,55
04/09/2014,4,5,9,0,"30,9","25,267","20,8","76,083",51
05/09/2014,5,6,9,0,"29,3","24,871","21,6","74,667",51
06/09/2014,6,7,9,"15,4",28,"23,992","21,4","78,833",58
07/09/2014,7,1,9,22,"26,1","22,496","20,8","87,792",76
08/09/2014,8,2,9,"71,6","24,7","22,888","21,6","87,792",81
09/09/2014,9,3,9,"37,6","27,7","23,55","21,8","81,167",60
10/09/2014,10,4,9,"10,8","28,1","23,621","20,5",81,58
11/09/2014,11,5,9,"9,2","28,1","24,296","22,1","82,174",64
12/09/2014,12,6,9,null,"27,6",null,"21,7","81,65",62
13/09/2014,13,7,9,19,"28,5","23,978",22,"80,217",55
14/09/2014,14,1,9,null,28,null,"21,4","73,167",52
15/09/2014,15,2,9,"0,4","28,2","23,2","19,4","79,792",57
16/09/2014,16,3,9,5,"28,3","24,196","21,6","75,375",49
17/09/2014,17,4,9,"0,4","28,8","23,596","19,4","78,458",55
18/09/2014,18,5,9,0,"29,1","24,446","20,5","79,083",59
19/09/2014,19,6,9,3,"28,9","24,833","22,5","75,958",56
20/09/2014,20,7,9,"1,8","29,2","24,279","19,8","79,167",58
21/09/2014,21,1,9,"0,8","29,1","25,554","23,1","73,625",56
22/09/2014,22,2,9,"0,4","29,6","24,754","20,6","77,583",58
23/09/2014,23,3,9,0,"29,5","25,808","22,5","72,75",54
24/09/2014,24,4,9,0,29,"25,929","23,4","68,458",52
25/09/2014,25,5,9,0,"29,1","24,971","20,8",72,50
26/09/2014,26,6,9,0,"29,6","25,554","23,1","69,375",50
27/09/2014,27,7,9,0,30,"25,45","20,9","72,958",49
28/09/2014,28,1,9,2,"29,4","25,775","22,9",71,53
29/09/2014,29,2,9,"0,2","30,2","25,346","21,1","74,208",50
30/09/2014,30,3,9,"0,2","29,4","25,442","22,6","76,083",59
01/10/2014,1,4,10,1,"29,9","25,925",23,"75,391",54
02/10/2014,2,5,10,"0,2","29,8","26,396","24,4","72,417",57
03/10/2014,3,6,10,"1,4","30,3","26,392","23,8","71,833",49
04/10/2014,4,7,10,"1,6","29,4","25,954",24,"70,708",55
05/10/2014,5,1,10,0,"29,2","25,279","23,1","75,792",58
06/10/2014,6,2,10,"42,2","29,1","24,171","21,4","87,957",57
07/10/2014,7,3,10,"20,6",29,"24,208","22,3","84,19",64
08/10/2014,8,4,10,"7,8","29,1","25,75","22,6","73,292",56
09/10/2014,9,5,10,0,"28,8","24,674","23,4","80,174",53
10/10/2014,10,6,10,"20,2","28,9","24,442","22,2","86,826",62
11/10/2014,11,7,10,"3,2","28,9","24,825",22,79,55
12/10/2014,12,1,10,7,"28,9","25,229","22,4","82,208",56
13/10/2014,13,2,10,"3,2","29,5","25,913","23,2","71,875",50
14/10/2014,14,3,10,0,"29,6","26,029","23,6","70,167",49
15/10/2014,15,4,10,0,"29,6","25,717","21,9","72,875",52
16/10/2014,16,5,10,"0,2","29,1","25,688","23,4","76,583",55
17/10/2014,17,6,10,"3,2","29,3","25,525","23,4",82,59
18/10/2014,18,7,10,4,"28,6","25,033","21,1","80,333",59
19/10/2014,19,1,10,"0,6","29,4","25,246","21,5","79,792",55
20/10/2014,20,2,10,0,"30,1","25,013","20,2","77,875",51
21/10/2014,21,3,10,"0,6","30,6","25,683","22,1","74,792",53
22/10/2014,22,4,10,1,"26,6","23,913","21,5","90,833",71
23/10/2014,23,5,10,"7,6","29,1","25,413","22,4","84,875",63
24/10/2014,24,6,10,6,"29,4","24,908","21,5","77,056",54
25/10/2014,25,7,10,"0,8","30,1","25,433","22,1","74,083",51
26/10/2014,26,1,10,"0,2","28,8","25,117","21,3","79,5",59
27/10/2014,27,2,10,"2,8","30,1","26,367","23,4","74,958",52
28/10/2014,28,3,10,0,"29,7","26,5","24,5","76,375",52
29/10/2014,29,4,10,"4,6",30,"25,817","23,4","82,045",57
30/10/2014,30,5,10,"1,4","29,7","25,846","22,6","75,045",54
31/10/2014,31,6,10,"3,2","29,4","25,125","21,9","82,5",58
01/11/2014,1,7,11,4,30,"24,875","20,6","73,944",52
02/11/2014,2,1,11,"0,6","28,9","25,104","23,5","79,292",59
03/11/2014,3,2,11,"0,6","28,6","23,713","20,7","88,045",64
04/11/2014,4,3,11,18,"29,8","24,583","21,4","76,824",55
05/11/2014,5,4,11,0,"30,6","25,921","21,9","74,25",54
06/11/2014,6,5,11,"0,4","30,5","25,792","22,6","73,083",49
07/11/2014,7,6,11,"2,8","30,2","25,413","22,2",76,47
08/11/2014,8,7,11,"0,2","30,6","25,021","20,1","77,375",47
09/11/2014,9,1,11,0,"30,4","25,5","21,2","76,435",53
10/11/2014,10,2,11,0,"31,4","26,546","22,7","70,833",49
11/11/2014,11,3,11,0,"31,5","27,05","24,3","66,458",43
12/11/2014,12,4,11,3,"35,2","26,279","21,8","73,542",39
13/11/2014,13,5,11,"2,2",32,"26,729","22,3",71,42
14/11/2014,14,6,11,0,"31,7","27,221",24,"67,083",45
15/11/2014,15,7,11,"0,6","31,7","27,204","23,7","70,083",46
16/11/2014,16,1,11,0,"32,1","27,075","21,6","70,25",43
17/11/2014,17,2,11,0,"31,8","26,817","22,1","71,583",47
18/11/2014,18,3,11,0,"31,9","26,525","23,1","76,125",50
19/11/2014,19,4,11,0,"32,3","27,633","24,6","66,958",46
20/11/2014,20,5,11,0,"31,4","27,113","23,8","68,792",45
21/11/2014,21,6,11,0,"31,4","27,013","24,3","67,875",50
22/11/2014,22,7,11,"4,4","31,1","25,542","21,8","75,955",47
23/11/2014,23,1,11,6,"30,7","25,746","21,6",74,47
24/11/2014,24,2,11,0,"31,5","26,408","21,1","71,292",46
25/11/2014,25,3,11,0,31,"27,2","24,9",66,45
26/11/2014,26,4,11,0,"31,1","26,796","24,6","64,167",42
27/11/2014,27,5,11,"7,8","29,9","25,013","22,5","80,375",57
28/11/2014,28,6,11,"3,6","30,2","23,696","20,3","88,125",57
29/11/2014,29,7,11,"3,6",30,"25,383","22,1","75,292",49
30/11/2014,30,1,11,"0,4","30,3","24,979","20,5","72,125",43
01/12/2014,1,2,12,"0,4","30,2","24,792","20,2","78,333",51
02/12/2014,2,3,12,8,"29,8","25,296","22,7",82,55
03/12/2014,3,4,12,11,"28,9","24,796","22,3","85,043",66
04/12/2014,4,5,12,"3,4","30,7","25,879","22,2","78,917",55
05/12/2014,5,6,12,0,"31,5","26,492","21,8","73,375",50
06/12/2014,6,7,12,0,"31,5","26,858","22,4","71,292",49
07/12/2014,7,1,12,"0,2","30,8","26,775","23,8","68,875",50
08/12/2014,8,2,12,0,"29,8","26,108","23,9","74,25",57
09/12/2014,9,3,12,"4,2","30,7","25,579","20,5","71,727",47
10/12/2014,10,4,12,"9,6","30,4","25,821","22,6","76,333",51
11/12/2014,11,5,12,"2,2","30,9","26,171","23,2","74,75",52
12/12/2014,12,6,12,7,"30,3","26,208","22,8","75,875",53
13/12/2014,13,7,12,"2,2","31,1","26,025","21,6","73,75",50
14/12/2014,14,1,12,0,"31,6","26,296","20,5","69,261",43
15/12/2014,15,2,12,"11,4","31,8","26,213",23,"78,917",48
16/12/2014,16,3,12,1,31,"26,85","23,2","72,625",51
17/12/2014,17,4,12,"2,2","31,8","26,483","23,2","72,917",44
18/12/2014,18,5,12,"0,4","32,3","26,342","22,1","74,083",43
19/12/2014,19,6,12,"2,6","31,2","26,658","22,8","73,833",50
20/12/2014,20,7,12,2,"31,9","26,521","21,5","71,167",45
21/12/2014,21,1,12,"0,2","31,3","27,292","23,8","70,583",48
22/12/2014,22,2,12,0,"31,7","26,675","21,8","71,625",47
23/12/2014,23,3,12,2,"31,9","27,021","22,3","70,833",47
24/12/2014,24,4,12,0,"32,1","27,375","24,5","67,042",44
25/12/2014,25,5,12,"0,2","31,3","27,008",25,"66,792",46
26/12/2014,26,6,12,"0,4",31,"26,625","24,3","68,292",47
27/12/2014,27,7,12,0,"30,9","26,567","22,7","70,458",48
28/12/2014,28,1,12,"3,4","30,6","26,333","22,2","72,792",50
29/12/2014,29,2,12,"0,2","31,1","26,733","21,8","66,292",44
30/12/2014,30,3,12,"0,2","30,9","26,721","23,6","71,333",50
31/12/2014,31,4,12,0,"31,9","26,579","21,6","73,083",46
01/01/2015,1,5,1,"2,8",29,"25,271",23,80,66
02/01/2015,2,6,1,16,"30,7","25,967","22,9","79,609",54
03/01/2015,3,7,1,0,"30,8","25,829","20,4","69,208",40
04/01/2015,4,1,1,0,"32,6","26,138","20,3","66,375",41
05/01/2015,5,2,1,0,"32,2","27,033","22,1","66,708",41
06/01/2015,6,3,1,0,"31,2","27,35","23,7","67,542",48
07/01/2015,7,4,1,1,"30,9","27,092","24,7","65,792",44
08/01/2015,8,5,1,"0,2","30,9","27,229","24,9","63,708",45
09/01/2015,9,6,1,"0,4","31,3","26,217","21,7","69,348",48
10/01/2015,10,7,1,"1,6","30,4","26,163","21,5","71,583",55
11/01/2015,11,1,1,"1,6","31,5","26,754","22,7","72,292",47
12/01/2015,12,2,1,6,"30,6","26,433","23,4","75,958",54
13/01/2015,13,3,1,"1,2",31,"27,279","24,8","66,417",47
14/01/2015,14,4,1,"0,2","30,9","26,833","22,7","66,042",49
15/01/2015,15,5,1,0,31,"26,525","21,9","66,667",44
16/01/2015,16,6,1,0,"31,5","26,383","20,8","68,5",46
17/01/2015,17,7,1,0,"31,3","27,225","23,9","69,042",53
18/01/2015,18,1,1,"0,2","31,4","27,571",25,"65,417",48
19/01/2015,19,2,1,"1,2","31,9","27,171","23,4","69,208",49
20/01/2015,20,3,1,"2,4","31,5","26,638","22,1","73,25",48
21/01/2015,21,4,1,0,"31,7","27,6","24,5","68,5",50
22/01/2015,22,5,1,0,"31,9","27,274","22,8","65,696",45
23/01/2015,23,6,1,0,"32,7","27,179","21,9","66,542",37
24/01/2015,24,7,1,"21,2","31,2","26,3","23,3",80,54
25/01/2015,25,1,1,1,"31,4","27,175","22,8","71,042",49
26/01/2015,26,2,1,0,32,"26,683","20,9","68,542",44
27/01/2015,27,3,1,0,"31,5","27,046","23,8","64,625",44
28/01/2015,28,4,1,0,"31,1","26,025","20,3","68,833",46
29/01/2015,29,5,1,3,"30,9","25,658","22,4","80,458",53
30/01/2015,30,6,1,4,"31,6","26,683","22,4","76,304",47
31/01/2015,31,7,1,"1,6","31,7","27,125","24,4","73,833",52
01/02/2015,1,1,2,"0,4",32,"27,496","24,9","67,625",45
02/02/2015,2,2,2,0,"31,5","26,55","21,3","70,583",45
03/02/2015,3,3,2,null,null,null,null,null,70
04/02/2015,4,4,2,null,null,null,null,null,null
05/02/2015,5,5,2,null,null,null,null,null,48
06/02/2015,6,6,2,null,"32,5","27,258","22,1","66,042",38
07/02/2015,7,7,2,null,"32,2",null,"25,2","58,133",41
08/02/2015,8,1,2,null,null,null,null,null,38
09/02/2015,9,2,2,null,null,null,null,null,46
10/02/2015,10,3,2,null,null,null,null,"61,4",47
11/02/2015,11,4,2,"0,2","32,8","27,846","23,5",66,43
12/02/2015,12,5,2,0,32,"28,204","25,5",66,46
13/02/2015,13,6,2,"0,2","31,7","27,608",24,"63,542",45
14/02/2015,14,7,2,0,"32,8","27,338","22,1","63,783",37
15/02/2015,15,1,2,"3,8","32,4","27,233","22,8","68,625",44
16/02/2015,16,2,2,0,"32,2","28,05",25,"64,25",44
17/02/2015,17,3,2,0,"32,4","27,2","24,5",70,44
18/02/2015,18,4,2,"20,8","29,7","26,563","23,9","82,792",64
19/02/2015,19,5,2,"1,4","31,4","27,346","24,3","71,417",47
20/02/2015,20,6,2,"0,2","31,7","26,771","22,5","72,208",43
21/02/2015,21,7,2,0,"31,1","26,517","23,3",75,50
22/02/2015,22,1,2,"8,6","30,9","26,558",23,"76,208",49
23/02/2015,23,2,2,"2,2","31,7","26,188","22,9","77,292",46
24/02/2015,24,3,2,1,"31,9","26,313","22,5","78,375",43
25/02/2015,25,4,2,8,"31,2","27,613","24,7","69,458",48
26/02/2015,26,5,2,0,32,"27,45","23,6","67,875",46
27/02/2015,27,6,2,"2,4","31,7","26,742","22,2","73,333",44
28/02/2015,28,7,2,0,"32,8","26,829","21,2","71,458",39
01/03/2015,1,1,3,0,"32,9","27,308",23,"75,667",48
02/03/2015,2,2,3,"4,8","31,8","27,417","24,5","74,625",48
